ID,Crossing,Balance,Aggression,Composure,Ballcontrol,Acceleration,Agility,Overall
215066,62,65,54,51,59,71,63,64
235546,28,35,53,58,42,63,46,64
237594,33,41,55,64,46,54,38,64
239130,56,68,68,41,54,78,77,64
200475,50,43,63,62,53,51,54,64
206107,49,81,65,46,58,63,51,64
214043,53,51,60,57,62,44,60,64
204316,48,46,54,61,62,71,50,64
223004,50,83,63,62,66,72,88,64
228892,54,65,67,59,62,64,57,64
232988,65,64,55,60,67,62,68,64
238876,56,68,57,54,59,73,68,64
193564,47,74,47,55,67,65,71,64
225053,52,87,78,63,59,74,73,64
232733,59,80,68,42,66,78,72,64
172573,61,82,67,61,66,73,81,64
202014,43,53,72,59,57,47,49,64
207902,58,59,32,58,63,69,58,64
219678,61,80,67,62,63,72,84,64
225310,50,69,71,64,63,68,72,64
228382,39,58,60,59,63,77,66,64
228638,60,77,42,70,64,77,65,64
236830,49,76,72,65,63,68,67,64
239134,55,59,65,54,58,63,45,64
191262,63,70,49,51,60,67,76,64
2335,49,52,79,66,62,31,30,64
228639,48,65,52,55,70,78,73,64
232991,64,65,57,60,68,72,70,64
235295,28,57,38,63,64,66,57,64
236831,34,29,55,54,68,53,44,64
190239,54,56,45,60,60,77,81,64
156704,66,73,68,55,64,64,73,64
163616,16,37,40,44,22,50,45,64
240416,14,43,21,24,15,18,32,64
203809,25,50,65,52,44,69,39,64
104737,11,53,33,35,28,24,40,64
195873,49,59,65,66,58,58,53,64
202786,16,27,23,36,26,43,39,64
139555,24,47,65,45,57,64,61,64
234787,56,84,34,50,67,83,77,64
186147,21,64,24,22,22,52,66,64
198692,54,76,53,64,65,64,74,64
220196,48,94,51,58,65,66,75,64
220708,55,71,55,60,63,82,83,64
225572,65,63,48,45,56,74,62,64
229412,20,66,69,54,55,52,44,64
239908,53,83,47,64,64,81,84,64
202533,63,80,59,55,60,76,75,64
206629,62,74,74,60,66,76,70,64
221477,59,63,77,54,64,72,68,64
163621,13,41,34,47,18,34,50,64
234021,52,68,60,54,66,69,63,64
200486,57,89,54,56,68,85,91,64
206118,62,64,63,64,57,71,60,64
157734,15,30,41,37,12,58,55,64
200487,41,53,70,64,59,46,52,64
205863,58,60,79,52,60,71,60,64
209447,60,82,49,58,64,90,86,64
213543,34,59,61,58,50,61,57,64
234535,65,78,63,58,54,62,61,64
235047,48,83,41,55,58,85,87,64
183591,62,66,68,64,64,67,62,64
197928,11,55,37,61,19,54,56,64
203048,56,73,64,54,62,76,76,64
234024,44,74,42,54,63,75,72,64
240168,36,70,31,49,60,58,50,64
190504,52,62,70,64,65,64,67,64
230185,69,62,62,55,68,58,55,64
236585,40,64,57,56,63,70,70,64
239657,14,26,16,25,12,18,31,64
189993,64,54,62,52,64,70,63,64
215338,63,64,67,62,61,74,71,64
235562,13,29,25,21,14,17,37,64
143147,9,55,43,35,24,36,55,64
228651,67,64,60,57,66,70,71,64
209452,61,66,71,59,52,72,67,64
224044,62,93,34,57,68,81,82,64
224300,58,74,59,54,57,75,67,64
163116,45,57,51,60,56,50,57,64
231212,45,68,66,66,70,65,61,64
237356,61,67,72,49,60,78,68,64
240172,58,72,58,53,69,59,66,64
190508,62,72,57,55,66,67,76,64
197165,59,76,69,59,65,64,72,64
204845,62,87,46,63,69,80,90,64
226861,58,80,30,56,56,90,79,64
240173,50,74,51,59,69,60,67,64
224814,29,45,60,53,45,48,43,64
232238,35,68,25,55,64,67,70,64
194094,30,37,33,37,41,45,59,64
212015,58,75,71,57,61,73,70,64
239919,58,77,63,56,66,65,70,64
187183,61,34,64,51,63,38,62,64
219952,62,72,52,67,64,66,64,64
220720,19,50,30,38,20,49,44,64
156464,41,45,63,53,55,30,28,64
225584,63,74,59,62,67,74,76,64
233520,56,88,41,59,65,75,89,64
235312,15,57,23,34,18,38,44,64
238640,65,77,50,56,56,70,72,64
202033,67,81,50,55,64,78,82,64
202289,61,53,61,63,43,81,79,64
224049,57,67,71,49,65,63,60,64
235825,66,78,29,57,63,78,79,64
193073,28,66,78,61,43,52,44,64
197170,60,86,29,38,66,87,88,64
135218,44,53,65,64,60,51,59,64
217650,71,70,38,57,68,37,61,64
229170,58,82,56,58,64,75,72,64
181298,46,58,83,57,42,77,59,64
198451,58,70,60,62,64,66,64,64
199475,57,74,50,54,66,70,76,64
203059,50,54,71,45,59,64,65,64
177971,59,62,61,63,60,49,61,64
202292,59,87,61,60,62,79,80,64
203316,14,32,14,34,23,24,38,64
219956,55,57,60,59,54,72,52,64
233012,42,56,60,37,42,63,49,64
222773,65,64,66,62,60,68,67,64
228917,42,82,52,60,63,84,80,64
236341,37,71,31,49,66,72,57,64
184630,12,52,32,44,25,44,45,64
189238,60,65,71,58,62,69,75,64
190518,53,62,78,52,63,81,76,64
192566,59,76,59,60,64,74,75,64
201527,58,64,54,57,61,90,66,64
222263,13,52,21,27,15,41,48,64
222519,67,64,58,55,66,69,75,64
225847,56,71,52,57,66,68,73,64
212792,62,63,68,64,55,72,66,64
223288,62,77,47,60,64,69,77,64
228408,59,79,31,60,67,80,78,64
239416,64,83,32,57,62,64,63,64
211001,54,47,61,55,70,35,66,64
223289,57,83,62,43,65,78,84,64
233017,55,59,62,55,59,53,65,64
210490,63,76,37,56,66,73,74,64
222266,53,67,70,62,63,85,64,64
234298,67,84,40,56,65,81,81,64
235322,65,68,45,55,60,71,66,64
206139,55,55,68,64,58,56,57,64
207675,56,49,83,55,61,49,46,64
219451,54,33,63,55,56,52,39,64
181307,40,51,81,57,62,49,50,64
193851,57,83,55,61,67,78,85,64
204348,60,91,65,54,68,62,77,64
208188,58,58,63,60,58,67,47,64
211004,59,62,65,57,63,72,55,64
215356,57,83,59,45,63,82,76,64
227900,60,72,55,53,58,77,74,64
232252,55,60,70,49,61,65,55,64
233276,62,81,38,66,67,77,80,64
234812,35,60,70,61,34,63,71,64
180284,61,91,49,57,66,69,91,64
191549,54,56,61,65,61,43,58,64
234814,58,51,63,65,65,74,61,64
237374,58,60,58,58,60,78,63,64
220735,29,37,53,69,59,53,52,64
224575,41,43,85,60,44,58,42,64
228415,53,66,56,42,58,67,60,64
184383,54,82,54,54,63,64,61,64
221504,58,79,62,55,65,68,71,64
225344,59,75,58,55,70,68,70,64
226624,23,49,64,54,54,50,47,64
232768,74,85,46,55,66,62,66,64
214081,64,70,48,48,66,77,75,64
156481,60,67,62,45,62,60,41,64
224065,55,63,49,55,71,74,82,64
165185,48,48,70,49,65,53,53,64
219458,55,72,48,54,64,82,80,64
221762,32,90,63,57,63,72,76,64
230978,55,69,63,54,58,82,72,64
236610,42,67,43,58,65,68,67,64
209475,56,48,72,65,62,78,67,64
214595,62,60,56,59,58,72,61,64
237635,59,79,32,44,65,86,81,64
240195,40,37,48,51,62,61,63,64
215109,68,59,57,65,70,52,75,64
236869,35,34,53,53,47,55,38,64
239941,61,77,42,61,70,73,73,64
184901,63,72,67,56,62,68,66,64
208454,63,74,62,57,65,78,79,64
216134,65,69,54,52,66,81,72,64
227654,18,50,25,26,20,44,52,64
187206,60,73,65,57,61,89,74,64
221767,51,79,31,47,68,78,81,64
237383,33,57,64,52,45,54,42,64
190279,46,61,87,68,64,72,65,64
229448,28,59,53,61,65,76,73,64
234824,49,64,55,60,61,81,75,64
175688,51,68,66,51,53,64,61,64
193608,57,70,70,54,64,68,74,64
211785,65,77,47,62,66,81,76,64
212041,54,85,49,56,64,85,88,64
219721,11,66,54,65,45,34,34,64
163657,50,77,48,64,65,67,78,64
165449,55,61,81,73,66,70,73,64
199498,59,61,52,49,60,80,79,64
203338,60,69,69,52,58,79,77,64
210250,60,76,40,50,65,73,71,64
212298,48,64,56,44,67,76,70,64
233290,53,73,31,62,68,77,70,64
200779,44,59,58,45,61,80,67,64
229195,58,81,47,56,73,61,68,64
234059,26,33,65,43,40,51,46,64
239179,57,55,59,62,56,60,44,64
190539,48,60,64,56,61,67,73,64
191819,63,88,67,66,61,71,81,64
200780,58,78,74,74,61,69,85,64
221772,54,75,53,55,60,87,90,64
200525,17,38,27,46,23,40,32,64
219725,11,58,20,25,17,41,37,64
225101,66,65,48,55,68,67,70,64
239181,36,63,54,59,54,62,60,64
239437,63,86,48,60,64,80,69,64
184397,12,50,26,26,11,34,33,64
134734,67,65,71,56,58,62,63,64
211790,38,64,48,55,61,79,71,64
225614,54,82,43,53,67,74,80,64
232014,51,69,72,52,62,74,68,64
193358,56,84,38,69,73,76,90,64
232527,40,51,65,42,52,62,55,64
234575,24,55,73,47,65,56,44,64
207952,34,35,67,44,55,77,56,64
240464,29,34,73,56,39,55,44,64
189008,62,69,31,46,66,73,68,64
211537,16,65,16,22,24,46,44,64
225361,15,46,23,32,25,31,35,64
232017,28,59,69,55,56,60,52,64
232785,42,66,29,57,63,80,70,64
226386,66,55,68,47,52,56,55,64
228946,60,64,65,55,64,82,77,64
229970,60,76,54,46,59,70,68,64
230226,49,65,65,57,37,44,45,64
232786,67,77,58,47,66,75,57,64
189010,32,56,71,64,50,67,66,64
233043,40,59,70,65,55,62,55,64
203348,58,72,77,59,67,80,71,64
221525,32,52,79,45,52,50,50,64
203862,44,63,78,30,50,65,67,64
209750,14,43,37,42,34,43,63,64
211542,17,57,20,44,17,42,39,64
215638,30,54,66,44,44,52,33,64
219990,57,78,54,60,64,67,72,64
186198,61,60,60,67,62,51,48,64
212567,55,59,58,57,67,56,64,64
235095,35,67,66,68,58,67,69,64
240215,60,63,23,58,71,69,70,64
240727,32,55,67,51,44,58,42,64
193111,64,70,63,62,60,68,74,64
27480,10,35,35,36,20,35,39,64
167512,57,77,41,54,60,92,88,64
235608,33,64,68,44,44,54,47,64
183640,28,39,72,55,46,45,37,64
196953,54,45,82,53,44,67,57,64
199769,65,62,64,55,55,71,70,64
224345,61,73,52,41,62,84,86,64
227418,51,79,72,51,55,83,69,64
229210,54,56,35,56,71,60,69,64
213339,58,69,49,41,55,93,80,64
226395,57,76,42,46,64,74,74,64
236635,41,73,52,51,50,46,54,64
239963,10,43,21,24,10,35,40,64
227164,40,66,64,37,59,64,65,64
190556,52,43,39,59,63,89,66,64
190812,46,57,61,56,54,68,66,64
240733,72,70,63,43,61,77,56,64
199774,58,77,44,62,65,75,73,64
212830,53,72,31,55,65,93,85,64
230750,65,68,56,56,63,73,73,64
239966,36,67,38,65,62,80,81,64
197983,55,72,67,63,61,64,67,64
204383,57,78,60,61,64,77,77,64
207967,57,91,79,60,61,74,88,64
224095,55,68,68,64,65,65,68,64
228191,27,47,61,70,49,54,40,64
231519,65,82,41,38,51,86,84,64
240223,63,62,60,52,56,67,59,64
208992,69,66,65,50,61,78,75,64
162144,66,68,69,59,65,64,63,64
229728,39,62,73,58,60,65,53,64
230496,63,40,52,61,63,35,37,64
233568,49,72,53,52,66,70,59,64
189792,56,60,47,54,61,85,74,64
205153,57,43,80,58,65,69,69,64
212833,59,70,53,63,56,78,63,64
213089,48,78,34,58,62,83,79,64
231777,56,90,40,63,61,77,80,64
239713,51,48,71,55,65,64,55,64
147042,58,40,77,71,65,34,34,64
222562,18,55,23,42,26,45,42,64
233314,39,72,70,49,62,65,65,64
176226,60,72,70,55,66,73,65,64
183138,26,71,63,64,52,68,57,64
199011,54,51,58,67,64,42,49,64
218212,14,60,21,20,20,45,40,64
219492,51,71,79,42,59,72,70,64
225636,36,63,53,57,57,64,60,64
237156,62,76,64,58,61,85,81,64
208485,64,72,36,54,68,80,71,64
209253,57,61,35,50,57,89,67,64
213349,60,69,62,54,60,71,66,64
154725,15,39,24,22,22,45,46,64
229733,29,53,69,57,37,47,34,64
233061,66,71,31,54,66,73,62,64
192101,33,54,71,67,47,48,49,64
197990,70,72,42,57,60,65,68,64
209766,59,74,57,54,59,86,74,64
211814,59,69,64,61,62,61,70,64
222566,58,82,60,56,60,81,74,64
228454,54,74,39,57,66,89,83,64
236390,60,62,59,54,61,89,77,64
190822,11,40,35,35,14,20,35,64
226407,25,37,66,42,39,51,31,64
239975,52,73,41,54,62,83,72,64
209256,25,44,83,60,34,37,33,64
210792,57,70,39,57,64,86,78,64
223080,59,80,40,63,65,78,91,64
232296,58,76,57,67,60,75,72,64
167784,62,74,42,61,65,69,77,64
191848,14,30,30,30,20,37,43,64
234857,60,77,55,66,68,65,77,64
237417,38,67,59,55,59,59,68,64
239721,35,58,53,56,61,71,63,64
165738,52,60,66,64,66,58,67,64
190058,46,75,49,58,64,55,72,64
200812,41,68,48,62,63,52,65,64
213612,57,73,82,54,67,84,77,64
222572,13,37,18,22,17,32,38,64
224108,57,79,61,56,67,85,70,64
166764,18,67,37,50,18,58,56,64
237420,50,69,70,48,66,62,63,64
241004,60,71,54,68,68,64,57,64
223853,52,80,49,57,53,72,67,64
226157,44,78,41,60,63,63,69,64
234350,61,81,57,53,62,81,80,64
241006,68,76,30,64,68,74,64,64
187246,45,55,65,56,54,66,57,64
205167,58,58,59,57,59,63,67,64
210543,18,34,61,65,46,54,34,64
213871,43,76,41,59,65,78,70,64
159599,62,70,55,57,58,70,70,64
229743,48,34,74,56,66,68,53,64
170095,65,70,61,64,58,78,69,64
236143,52,44,32,56,58,52,50,64
205424,55,93,27,60,66,89,93,64
228464,26,53,67,64,52,57,60,64
239728,58,65,37,61,65,65,60,64
18289,62,65,51,78,64,50,66,64
156017,60,64,74,55,59,53,45,64
223345,59,71,32,66,66,80,74,64
240753,39,67,42,55,69,79,71,64
212594,36,76,80,55,59,77,73,64
138355,58,82,74,56,61,74,81,64
224371,52,78,46,60,67,76,72,64
230515,72,91,31,66,71,84,91,64
238195,56,65,57,56,62,81,75,64
221812,65,67,56,35,61,83,78,64
222836,50,70,70,56,63,62,68,64
228980,70,72,69,61,61,76,77,64
229236,57,75,63,56,59,73,59,64
229748,43,60,75,56,63,84,58,64
199029,29,59,65,54,58,70,71,64
205429,18,56,24,22,16,43,37,64
241013,12,44,23,39,21,28,38,64
179573,20,31,13,13,14,22,27,64
209526,68,73,60,56,61,78,82,64
225654,39,59,45,50,70,63,60,64
232054,63,60,59,62,60,70,67,64
194678,35,47,64,55,45,62,64,64
223095,50,84,48,55,70,78,90,64
224375,59,71,46,68,68,62,72,64
229495,55,74,54,59,63,77,73,64
191095,48,57,70,52,60,40,64,64
193911,15,46,28,31,13,56,65,64
204664,62,75,57,53,64,72,72,64
213368,62,52,65,59,52,50,41,64
228216,55,75,70,60,64,78,81,64
233592,48,38,68,54,58,47,53,64
203897,58,45,49,55,60,78,59,64
222585,32,49,54,48,70,54,48,64
181113,64,78,61,57,62,71,90,64
212090,29,52,59,65,42,75,64,64
225146,42,74,89,45,60,64,62,64
223867,66,77,53,51,58,73,73,64
230523,57,74,51,60,69,63,60,64
240507,61,90,36,57,66,75,82,64
196219,61,83,56,55,66,74,78,64
208764,16,42,31,29,21,36,39,64
230012,67,64,65,65,65,56,65,64
232316,51,65,63,50,60,74,68,64
200061,53,71,66,60,62,63,51,64
201085,55,75,60,70,69,70,76,64
232573,68,65,58,55,60,72,64,64
176509,14,58,39,57,11,41,35,64
182909,60,83,83,55,64,67,68,64
220542,16,60,25,23,18,44,31,64
233086,32,34,60,54,58,35,37,64
238974,63,80,39,51,60,82,86,64
239486,45,75,43,54,68,68,69,64
174206,14,50,26,58,12,36,42,64
186238,12,39,42,54,23,50,26,64
191871,63,77,68,60,62,56,71,64
213376,57,62,75,62,60,60,61,64
214144,61,69,61,64,71,55,68,64
223104,46,60,74,65,62,79,72,64
239232,56,69,64,59,61,58,56,64
208513,54,64,40,61,65,66,65,64
208769,51,65,58,36,63,61,61,64
214913,32,32,62,59,47,32,55,64
228225,31,56,68,55,52,71,50,64
217730,55,56,60,49,54,69,64,64
237954,29,51,75,54,48,68,57,64
238978,36,42,63,58,35,45,43,64
191106,63,63,66,59,60,76,74,64
199555,41,76,90,65,56,66,71,64
203139,42,63,66,56,43,62,66,64
207491,54,64,51,64,61,58,60,64
224387,67,65,34,66,67,65,67,64
239747,37,65,38,58,58,74,66,64
181379,40,35,67,71,63,42,33,64
140420,15,52,32,37,24,34,47,64
215684,55,77,52,56,72,86,83,64
202117,52,60,67,55,58,84,64,64
198278,54,67,60,55,56,79,69,64
213894,59,72,56,59,61,82,73,64
183686,42,62,62,50,59,60,48,64
223623,57,71,79,58,54,73,69,64
224391,26,45,50,55,53,49,52,64
230279,51,53,44,60,61,57,44,64
168583,45,65,53,66,56,51,68,64
204424,11,59,23,31,23,34,44,64
207496,56,64,47,71,64,70,63,64
191112,18,40,27,16,24,29,36,64
211593,44,69,75,57,59,67,71,64
219785,57,71,67,57,62,77,72,64
236681,63,80,56,46,62,78,86,64
186761,59,66,15,65,63,58,66,64
215434,63,79,41,55,65,75,74,64
239498,37,79,78,51,67,64,85,64
239754,61,74,46,56,63,76,57,64
193930,32,74,55,57,61,72,70,64
199307,64,34,77,50,56,72,61,64
214923,62,84,67,65,67,77,75,64
219275,39,68,59,59,64,65,75,64
160139,63,40,52,61,63,35,37,64
236427,51,72,64,68,71,64,60,64
192651,50,60,73,61,57,67,66,64
237964,55,61,72,58,61,71,67,64
223629,57,79,33,45,62,78,77,64
223885,15,58,23,32,20,49,34,64
240781,14,41,19,26,13,30,30,64
177549,59,55,69,50,55,86,69,64
210574,51,62,48,62,66,64,60,64
229518,61,63,64,56,56,64,60,64
232590,41,73,29,57,63,65,63,64
209039,59,70,49,56,65,83,71,64
221839,35,56,46,57,62,71,69,64
164495,63,72,73,66,65,65,66,64
187279,65,74,41,58,64,75,74,64
212624,48,84,86,64,60,66,78,64
224656,61,78,57,37,58,79,65,64
198034,58,66,65,59,60,75,76,64
223378,54,67,59,53,62,55,61,64
232338,22,66,66,50,27,70,53,64
239250,36,61,32,57,60,63,59,64
215443,60,72,52,61,65,87,86,64
234387,29,54,71,62,43,49,46,64
171923,64,69,51,51,65,72,62,64
195219,39,72,66,65,48,64,62,64
197012,53,51,78,59,63,76,73,64
214164,54,25,77,61,56,39,29,64
188308,59,86,29,62,65,76,83,64
205461,42,85,64,54,61,78,69,64
187029,50,46,63,58,55,52,49,64
200086,50,74,50,63,59,73,73,64
204438,6,33,22,26,28,37,24,64
222102,65,65,48,64,63,69,66,64
226710,22,38,47,59,69,55,58,64
232342,59,65,31,53,70,57,59,64
181910,68,67,62,61,59,71,54,64
191126,37,70,55,61,59,66,70,64
198039,13,53,23,56,29,34,37,64
199831,11,35,19,54,19,38,49,64
228759,52,54,50,55,61,66,51,64
235671,60,60,39,58,65,83,75,64
204184,60,67,76,60,58,55,60,64
211096,39,67,53,62,49,72,74,64
214680,12,54,25,25,18,40,38,64
223896,67,73,66,66,63,74,54,64
239768,62,61,51,59,59,83,59,64
220569,59,64,65,59,62,81,73,64
160153,72,91,31,66,71,84,91,64
228249,50,62,72,65,66,68,62,64
233369,63,77,52,64,67,70,76,64
140442,41,59,70,52,52,49,55,64
216730,35,74,75,58,48,56,38,64
134811,66,78,56,68,65,61,71,64
232859,62,58,53,57,64,70,66,64
239003,62,65,29,54,65,67,69,64
191387,54,65,53,57,62,76,83,64
233884,55,62,70,68,68,68,61,64
188316,67,58,61,70,65,62,61,64
201117,12,32,13,48,24,32,31,64
138909,60,70,75,70,62,66,68,64
232861,65,65,49,51,65,64,77,64
237469,55,72,72,55,62,87,71,64
179869,62,71,49,64,60,58,62,64
214942,42,72,32,52,74,73,69,64
216478,15,62,32,59,40,64,60,64
217502,11,34,18,26,19,48,32,64
232094,28,63,41,61,60,79,70,64
190110,60,71,69,60,52,77,69,64
220063,33,61,67,51,47,60,43,64
220575,56,78,57,67,50,75,77,64
188831,62,57,50,64,60,67,63,64
189343,50,54,59,55,53,58,71,64
213152,32,60,63,53,68,71,63,64
160160,57,74,51,60,69,63,60,64
235424,57,73,61,63,66,70,76,64
215969,64,72,65,56,63,55,63,64
220833,13,55,24,30,18,41,33,64
156321,39,70,63,70,69,41,29,64
232609,60,68,45,62,60,77,88,64
177313,54,73,49,58,58,76,63,64
211618,63,77,65,48,68,80,79,64
211874,27,51,65,58,34,54,39,64
221346,52,74,31,60,70,71,74,64
234914,56,80,50,59,68,68,77,64
239010,56,45,60,51,53,72,62,64
215971,29,60,67,60,55,64,58,64
221603,64,51,67,68,63,49,59,64
224163,62,71,54,56,68,66,72,64
234915,65,74,45,55,67,66,72,64
172195,64,74,57,56,62,71,65,64
240547,36,68,57,61,67,71,57,64
142244,45,51,70,65,60,62,55,64
214948,40,59,63,41,56,67,60,64
140453,68,70,45,69,69,63,64,64
208549,48,66,70,60,64,61,63,64
213413,20,40,24,26,16,48,56,64
209830,15,60,29,30,26,55,39,64
235942,43,59,59,54,71,69,67,64
204199,60,62,72,55,49,67,62,64
209831,34,48,60,55,53,62,58,64
220071,60,67,54,60,61,84,90,64
226727,67,89,71,62,61,82,70,64
233639,43,56,74,67,60,62,62,64
203176,57,73,72,54,61,69,78,64
224936,59,61,70,59,61,67,66,64
234152,66,64,45,56,71,62,65,64
205225,54,68,65,60,55,66,54,64
208297,58,80,73,58,61,83,70,64
210601,58,64,73,66,60,68,59,64
214185,70,64,38,55,70,79,67,64
219561,57,59,51,61,68,74,62,64
160169,14,61,20,61,16,48,50,64
208298,57,71,60,65,65,76,80,64
213418,48,63,39,52,60,86,76,64
222378,56,55,56,48,55,68,53,64
228266,12,54,17,31,21,42,38,64
163754,21,49,63,56,46,47,29,64
234922,67,68,49,64,62,60,67,64
204459,19,31,64,48,38,52,47,64
235947,70,76,63,43,59,66,69,64
208812,65,71,69,58,61,73,72,64
209068,64,42,60,31,41,59,53,64
223916,55,59,36,55,67,66,69,64
159916,69,62,62,55,68,58,55,64
232876,69,72,59,47,56,65,60,64
191148,34,35,66,45,59,26,32,64
151213,73,82,54,64,69,68,62,64
169645,60,85,44,50,61,79,79,64
239021,45,67,55,45,66,61,65,64
184237,64,80,63,60,66,72,73,64
122541,18,30,27,32,17,35,27,64
189869,47,73,59,63,64,62,75,64
160174,48,66,61,62,54,59,58,64
228782,46,56,65,59,64,60,59,64
230574,58,64,61,67,66,68,63,64
241070,31,41,61,38,35,62,56,64
208303,28,69,65,50,45,54,31,64
213423,63,73,61,54,67,84,72,64
155567,62,69,65,67,63,73,65,64
223407,19,51,16,24,20,46,33,64
223663,60,74,30,57,68,80,84,64
233135,31,49,60,45,58,55,49,64
169391,59,55,65,60,60,52,58,64
235183,10,43,16,25,15,21,37,64
203440,9,28,36,43,18,31,31,64
210352,60,55,57,56,61,73,57,64
224432,57,91,40,63,64,82,94,64
190640,47,54,84,57,64,61,68,64
219825,36,63,52,54,64,76,62,64
226737,29,52,59,60,39,54,34,64
231601,30,66,30,54,62,70,64,64
184753,63,72,66,52,58,83,63,64
191153,8,32,39,50,25,30,28,64
202674,57,62,69,60,63,88,83,64
139442,62,80,70,66,66,81,57,64
221106,63,69,65,65,67,69,62,64
225714,38,52,35,56,63,54,59,64
234162,45,76,68,53,64,64,74,64
237490,56,90,68,66,67,67,78,64
139443,56,69,64,60,66,69,42,64
229555,58,70,77,57,66,72,71,64
236723,64,77,53,57,64,86,71,64
239795,38,54,57,55,63,79,61,64
191924,13,51,23,59,16,38,23,64
215477,46,32,62,60,53,60,39,64
227509,56,62,73,51,64,86,75,64
202422,54,78,64,71,60,67,85,64
224438,47,48,51,59,61,67,60,64
233142,64,63,55,52,57,57,72,64
194998,62,72,49,62,62,46,69,64
136631,51,58,65,66,44,42,51,64
216503,53,72,62,51,65,70,71,64
220087,47,64,67,57,67,66,66,64
227511,36,58,66,49,56,54,53,64
228791,45,74,64,64,69,73,71,64
234679,32,60,61,54,63,65,66,64
240311,12,49,16,36,14,33,36,64
194999,55,82,59,54,61,92,85,64
200120,67,82,31,66,66,66,64,64
205752,63,71,57,40,63,84,81,64
206520,34,59,60,55,47,74,73,64
211384,53,63,35,67,67,87,90,64
223672,49,70,63,61,67,68,65,64
231864,52,77,53,62,65,92,82,64
168888,67,60,55,68,69,31,51,64
169912,57,81,34,49,63,84,84,64
200633,41,57,67,62,54,67,57,64
204985,18,52,22,58,22,42,57,64
151225,54,64,70,55,54,30,64,64
160185,71,69,43,56,71,58,71,64
231353,54,61,27,48,63,76,72,64
225210,57,62,58,61,70,62,61,64
235706,58,79,56,56,68,73,78,64
237754,27,66,65,49,45,62,66,64
220859,69,73,63,50,53,72,82,64
224443,29,65,53,60,35,69,62,64
229819,48,74,53,60,68,76,72,64
233403,58,72,49,50,66,66,63,64
234171,42,58,59,63,67,76,66,64
236987,48,70,64,54,58,59,51,64
237499,54,63,44,64,71,74,82,64
189115,63,61,62,63,59,69,66,64
191675,58,70,38,55,56,91,74,64
205500,49,93,34,58,69,83,91,64
211132,19,30,19,31,16,37,33,64
213436,45,42,68,50,55,51,41,64
213948,54,89,54,53,64,81,73,64
161468,62,76,88,67,54,54,48,64
229052,13,45,18,21,22,42,33,64
233148,57,75,45,60,65,86,75,64
237756,65,80,69,46,54,79,79,64
233149,64,68,38,60,73,60,81,64
233917,46,82,26,58,68,84,82,64
213694,59,65,43,54,67,71,72,64
223678,29,56,56,54,45,46,54,64
163774,45,80,50,56,63,81,77,64
164542,34,39,87,59,64,48,55,64
231614,51,56,55,53,62,64,55,64
237758,70,62,69,62,66,78,65,64
239294,11,27,21,22,15,20,32,64
239550,35,50,69,54,39,54,35,64
239039,51,68,67,61,63,77,70,64
239551,63,74,46,66,61,68,72,64
212160,49,58,52,60,55,66,44,64
219840,63,38,70,58,62,61,53,64
157888,10,60,16,14,18,34,51,64
160192,52,68,60,54,66,69,63,64
229824,53,64,49,60,60,72,61,64
232128,22,53,69,42,40,53,31,64
238784,28,64,59,52,62,57,65,64
239040,60,61,62,64,62,64,59,64
229057,45,60,73,62,66,54,57,64
235201,57,72,41,57,66,83,74,64
236993,59,69,81,62,61,69,69,64
224962,59,92,34,50,68,91,91,64
160194,44,74,42,54,63,75,72,64
228802,64,72,53,53,63,70,73,64
238018,13,43,18,33,10,29,30,64
187586,60,93,52,58,61,80,83,64
139459,28,46,82,61,43,40,32,64
225731,59,57,48,61,66,72,57,64
235971,46,74,42,51,65,64,69,64
238019,62,71,41,62,62,78,75,64
240067,61,68,43,59,65,72,56,64
202436,62,56,64,59,60,78,84,64
142532,12,45,31,48,22,28,40,64
222404,58,66,73,53,68,72,75,64
228804,69,67,62,57,67,57,67,64
165316,57,71,82,62,61,51,65,64
237764,55,73,62,52,65,66,65,64
241092,27,50,58,57,60,51,38,64
183492,67,75,41,66,63,69,73,64
202693,40,58,70,59,66,69,68,64
204229,59,79,64,54,53,78,76,64
216773,64,82,39,59,65,84,79,64
221381,62,61,71,52,60,75,67,64
231109,39,52,41,62,70,54,57,64
233413,33,58,72,53,45,51,59,64
237253,48,65,64,57,60,82,80,64
173765,57,74,70,66,65,70,75,64
184261,46,71,64,58,62,66,73,64
207558,65,62,52,61,64,72,72,64
155334,43,66,73,50,62,66,67,64
221894,64,60,38,60,66,67,74,64
229574,49,62,58,54,46,62,55,64
237766,54,90,58,54,66,82,84,64
187334,48,58,69,63,60,73,68,64
221895,61,90,72,60,68,84,94,64
169159,11,61,38,34,23,46,56,64
198856,55,58,70,50,59,61,57,64
212680,63,84,38,60,65,84,77,64
237512,67,62,33,54,64,86,73,64
199881,34,41,77,66,63,53,47,64
216265,32,58,62,62,63,68,59,64
